,location,type,value,date,season
473,Копитото,PM10,16.46257591247559,20.03.2011,winter
474,Дружба,PM10,28.07391166687012,21.03.2011,spring
475,Павлово,PM10,23.91686820983887,21.03.2011,spring
476,Надежда,PM10,31.46703338623047,21.03.2011,spring
477,Орлов мост,PM10,27.5637378692627,21.03.2011,spring
478,Хиподрума,PM10,22.55353355407715,21.03.2011,spring
479,Копитото,PM10,1.278020024299622,21.03.2011,spring
480,Дружба,PM10,44.50027847290039,22.03.2011,spring
481,Павлово,PM10,34.45053863525391,22.03.2011,spring
482,Надежда,PM10,43.7049560546875,22.03.2011,spring
483,Орлов мост,PM10,40.81603240966797,22.03.2011,spring
484,Хиподрума,PM10,30.45892524719238,22.03.2011,spring
485,Копитото,PM10,12.593984603881841,22.03.2011,spring
486,Дружба,PM10,63.23877716064453,23.03.2011,spring
487,Павлово,PM10,53.13383483886719,23.03.2011,spring
488,Надежда,PM10,62.64590835571289,23.03.2011,spring
489,Орлов мост,PM10,62.43254470825195,23.03.2011,spring
490,Хиподрума,PM10,0.0,23.03.2011,spring
491,Копитото,PM10,23.42221641540527,23.03.2011,spring
492,Дружба,PM10,42.99297714233398,24.03.2011,spring
493,Павлово,PM10,33.53558349609375,24.03.2011,spring
494,Надежда,PM10,40.71365356445312,24.03.2011,spring
495,Орлов мост,PM10,35.98889541625977,24.03.2011,spring
496,Хиподрума,PM10,0.0,24.03.2011,spring
497,Копитото,PM10,32.19655609130859,24.03.2011,spring
498,Дружба,PM10,47.59667587280273,25.03.2011,spring
499,Павлово,PM10,30.06075668334961,25.03.2011,spring
500,Надежда,PM10,51.02523803710938,25.03.2011,spring
501,Орлов мост,PM10,45.92759704589844,25.03.2011,spring
502,Хиподрума,PM10,37.46306228637695,25.03.2011,spring
503,Копитото,PM10,18.91346740722656,25.03.2011,spring
504,Дружба,PM10,63.92881393432617,26.03.2011,spring
505,Павлово,PM10,50.973167419433594,26.03.2011,spring
506,Надежда,PM10,59.74319458007812,26.03.2011,spring
507,Орлов мост,PM10,61.22408676147461,26.03.2011,spring
508,Хиподрума,PM10,49.297203063964844,26.03.2011,spring
509,Копитото,PM10,23.36752128601074,26.03.2011,spring
510,Дружба,PM10,50.67709732055664,27.03.2011,spring
511,Павлово,PM10,54.0744743347168,27.03.2011,spring
512,Надежда,PM10,46.6522331237793,27.03.2011,spring
513,Орлов мост,PM10,47.70414733886719,27.03.2011,spring
514,Хиподрума,PM10,38.92655563354492,27.03.2011,spring
515,Копитото,PM10,28.56154441833496,27.03.2011,spring
516,Дружба,PM10,51.96089172363281,28.03.2011,spring
517,Павлово,PM10,68.2196273803711,28.03.2011,spring
518,Надежда,PM10,52.57202529907227,28.03.2011,spring
519,Орлов мост,PM10,54.6477165222168,28.03.2011,spring
520,Хиподрума,PM10,53.42938232421875,28.03.2011,spring
521,Копитото,PM10,29.55808448791504,28.03.2011,spring
522,Дружба,PM10,50.632568359375,29.03.2011,spring
523,Павлово,PM10,63.31682205200195,29.03.2011,spring
524,Надежда,PM10,46.07820510864258,29.03.2011,spring
525,Орлов мост,PM10,53.347999572753906,29.03.2011,spring
526,Хиподрума,PM10,49.89648056030273,29.03.2011,spring
527,Копитото,PM10,18.92476463317871,29.03.2011,spring
528,Дружба,PM10,26.11492347717285,30.03.2011,spring
529,Павлово,PM10,26.00152969360352,30.03.2011,spring
530,Надежда,PM10,25.98472023010254,30.03.2011,spring
531,Орлов мост,PM10,26.27270889282227,30.03.2011,spring
532,Хиподрума,PM10,21.97571754455566,30.03.2011,spring
533,Копитото,PM10,10.52390098571777,30.03.2011,spring
534,Дружба,PM10,35.3394889831543,31.03.2011,spring
535,Павлово,PM10,35.588584899902344,31.03.2011,spring
536,Надежда,PM10,41.274452209472656,31.03.2011,spring
537,Орлов мост,PM10,38.62038040161133,31.03.2011,spring
538,Хиподрума,PM10,28.97637557983398,31.03.2011,spring
539,Копитото,PM10,9.917956352233887,31.03.2011,spring
540,Дружба,PM10,44.72858810424805,01.04.2011,spring
541,Павлово,PM10,38.9937858581543,01.04.2011,spring
542,Надежда,PM10,45.43767929077148,01.04.2011,spring
543,Орлов мост,PM10,46.85294723510742,01.04.2011,spring
544,Хиподрума,PM10,35.71055603027344,01.04.2011,spring
545,Копитото,PM10,27.849262237548828,01.04.2011,spring
546,Дружба,PM10,57.6829833984375,02.04.2011,spring
547,Павлово,PM10,52.00405502319336,02.04.2011,spring
548,Надежда,PM10,59.58230209350586,02.04.2011,spring
549,Орлов мост,PM10,66.10579681396484,02.04.2011,spring
550,Хиподрума,PM10,48.86764526367188,02.04.2011,spring
551,Копитото,PM10,31.45641708374023,02.04.2011,spring
552,Дружба,PM10,62.7761116027832,03.04.2011,spring
553,Павлово,PM10,50.69789505004883,03.04.2011,spring
554,Надежда,PM10,65.77082061767578,03.04.2011,spring
555,Орлов мост,PM10,48.95977020263672,03.04.2011,spring
556,Хиподрума,PM10,38.08523178100586,03.04.2011,spring
557,Копитото,PM10,32.13796234130859,03.04.2011,spring
558,Дружба,PM10,69.32820129394531,04.04.2011,spring
559,Павлово,PM10,64.28477478027344,04.04.2011,spring
560,Надежда,PM10,65.5895004272461,04.04.2011,spring
561,Орлов мост,PM10,66.96300506591797,04.04.2011,spring
562,Хиподрума,PM10,58.97893524169922,04.04.2011,spring
563,Копитото,PM10,35.748741149902344,04.04.2011,spring
564,Дружба,PM10,65.31803131103516,05.04.2011,spring
565,Павлово,PM10,62.398780822753906,05.04.2011,spring
566,Надежда,PM10,55.52996444702148,05.04.2011,spring
567,Орлов мост,PM10,54.75024032592773,05.04.2011,spring
568,Хиподрума,PM10,52.35642623901367,05.04.2011,spring
569,Копитото,PM10,40.15402221679688,05.04.2011,spring
570,Дружба,PM10,38.01086807250977,06.04.2011,spring
571,Павлово,PM10,27.76991081237793,06.04.2011,spring
572,Надежда,PM10,34.548568725585945,06.04.2011,spring
573,Орлов мост,PM10,33.496715545654304,06.04.2011,spring
574,Хиподрума,PM10,29.21217918395996,06.04.2011,spring
575,Копитото,PM10,11.16984748840332,06.04.2011,spring
576,Дружба,PM10,51.61241149902344,07.04.2011,spring
577,Павлово,PM10,0.0,07.04.2011,spring
578,Надежда,PM10,43.66011047363281,07.04.2011,spring
579,Орлов мост,PM10,42.39198684692383,07.04.2011,spring
580,Хиподрума,PM10,23.94692802429199,07.04.2011,spring
581,Копитото,PM10,7.041903495788574,07.04.2011,spring
582,Дружба,PM10,52.332191467285156,08.04.2011,spring
583,Павлово,PM10,23.47002601623535,08.04.2011,spring
584,Надежда,PM10,39.57121276855469,08.04.2011,spring
585,Орлов мост,PM10,21.48809051513672,08.04.2011,spring
586,Хиподрума,PM10,22.08138275146484,08.04.2011,spring
587,Копитото,PM10,13.42160034179688,08.04.2011,spring
588,Дружба,PM10,44.22381591796875,09.04.2011,spring
589,Павлово,PM10,21.99360466003418,09.04.2011,spring
590,Надежда,PM10,40.01202011108398,09.04.2011,spring
591,Орлов мост,PM10,26.57903289794922,09.04.2011,spring
592,Хиподрума,PM10,23.56455993652344,09.04.2011,spring
593,Копитото,PM10,16.6679801940918,09.04.2011,spring
594,Дружба,PM10,35.681495666503906,10.04.2011,spring
595,Павлово,PM10,24.72708511352539,10.04.2011,spring
596,Надежда,PM10,36.39258193969727,10.04.2011,spring
597,Орлов мост,PM10,25.99306869506836,10.04.2011,spring
598,Хиподрума,PM10,24.5523681640625,10.04.2011,spring
599,Копитото,PM10,20.948993682861328,10.04.2011,spring
600,Дружба,PM10,22.12696075439453,11.04.2011,spring
601,Павлово,PM10,15.06666851043701,11.04.2011,spring
602,Надежда,PM10,19.84651374816895,11.04.2011,spring
603,Орлов мост,PM10,15.68464660644531,11.04.2011,spring
604,Хиподрума,PM10,14.23074340820312,11.04.2011,spring
605,Копитото,PM10,12.33776569366455,11.04.2011,spring
606,Дружба,PM10,43.76908874511719,12.04.2011,spring
607,Павлово,PM10,22.82259368896484,12.04.2011,spring
608,Надежда,PM10,36.206687927246094,12.04.2011,spring
609,Орлов мост,PM10,33.48423004150391,12.04.2011,spring
610,Хиподрума,PM10,30.07728385925293,12.04.2011,spring
611,Копитото,PM10,20.18670272827148,12.04.2011,spring
612,Дружба,PM10,28.37896919250488,13.04.2011,spring
613,Павлово,PM10,21.51981353759766,13.04.2011,spring
614,Надежда,PM10,25.14832305908203,13.04.2011,spring
615,Орлов мост,PM10,20.65194702148438,13.04.2011,spring
616,Хиподрума,PM10,21.72002601623535,13.04.2011,spring
617,Копитото,PM10,24.32320404052734,13.04.2011,spring
618,Дружба,PM10,17.53849029541016,14.04.2011,spring
619,Павлово,PM10,12.556544303894038,14.04.2011,spring
620,Надежда,PM10,15.28849315643311,14.04.2011,spring
621,Орлов мост,PM10,15.56233692169189,14.04.2011,spring
622,Хиподрума,PM10,13.95889472961426,14.04.2011,spring
623,Копитото,PM10,4.069204330444337,14.04.2011,spring
624,Дружба,PM10,28.63113021850586,15.04.2011,spring
625,Павлово,PM10,15.772193908691412,15.04.2011,spring
626,Надежда,PM10,24.88024520874023,15.04.2011,spring
627,Орлов мост,PM10,24.76892471313477,15.04.2011,spring
628,Хиподрума,PM10,16.47348976135254,15.04.2011,spring
629,Копитото,PM10,9.35738468170166,15.04.2011,spring
630,Дружба,PM10,43.90779495239258,16.04.2011,spring
631,Павлово,PM10,28.57234001159668,16.04.2011,spring
632,Надежда,PM10,37.33916091918945,16.04.2011,spring
633,Орлов мост,PM10,45.28125762939453,16.04.2011,spring
634,Хиподрума,PM10,32.71712493896484,16.04.2011,spring
635,Копитото,PM10,20.04700088500977,16.04.2011,spring
636,Дружба,PM10,30.62077140808105,17.04.2011,spring
637,Павлово,PM10,23.59005546569824,17.04.2011,spring
638,Надежда,PM10,27.34201431274414,17.04.2011,spring
639,Орлов мост,PM10,27.23766136169434,17.04.2011,spring
640,Хиподрума,PM10,20.73903846740723,17.04.2011,spring
641,Копитото,PM10,23.68032836914062,17.04.2011,spring
642,Дружба,PM10,44.44982528686523,18.04.2011,spring
643,Павлово,PM10,33.076221466064446,18.04.2011,spring
644,Надежда,PM10,41.36310577392578,18.04.2011,spring
645,Орлов мост,PM10,34.64291000366211,18.04.2011,spring
646,Хиподрума,PM10,29.52198028564453,18.04.2011,spring
647,Копитото,PM10,20.10186386108398,18.04.2011,spring
648,Дружба,PM10,60.954612731933594,19.04.2011,spring
649,Павлово,PM10,44.2171516418457,19.04.2011,spring
650,Надежда,PM10,49.33478164672852,19.04.2011,spring
651,Орлов мост,PM10,53.86324691772461,19.04.2011,spring
652,Хиподрума,PM10,38.0207405090332,19.04.2011,spring
653,Копитото,PM10,29.84994697570801,19.04.2011,spring
654,Дружба,PM10,46.63371276855469,20.04.2011,spring
655,Павлово,PM10,38.61547088623047,20.04.2011,spring
656,Надежда,PM10,43.241783142089844,20.04.2011,spring
657,Орлов мост,PM10,46.47906875610352,20.04.2011,spring
658,Хиподрума,PM10,34.615768432617195,20.04.2011,spring
659,Копитото,PM10,16.69915771484375,20.04.2011,spring
660,Дружба,PM10,0.0,21.04.2011,spring
661,Павлово,PM10,36.194053649902344,21.04.2011,spring
662,Надежда,PM10,36.906776428222656,21.04.2011,spring
663,Орлов мост,PM10,28.95772552490234,21.04.2011,spring
664,Хиподрума,PM10,27.96924591064453,21.04.2011,spring
665,Копитото,PM10,22.96855545043945,21.04.2011,spring
666,Дружба,PM10,0.0,22.04.2011,spring
667,Павлово,PM10,32.040420532226555,22.04.2011,spring
668,Надежда,PM10,33.00431442260742,22.04.2011,spring
669,Орлов мост,PM10,27.37107086181641,22.04.2011,spring
670,Хиподрума,PM10,26.0090389251709,22.04.2011,spring
671,Копитото,PM10,25.06983757019043,22.04.2011,spring
672,Дружба,PM10,0.0,23.04.2011,spring
673,Павлово,PM10,27.61435508728027,23.04.2011,spring
674,Надежда,PM10,26.484638214111328,23.04.2011,spring
675,Орлов мост,PM10,26.75267028808594,23.04.2011,spring
676,Хиподрума,PM10,25.29356575012207,23.04.2011,spring
677,Копитото,PM10,22.69178771972656,23.04.2011,spring
678,Дружба,PM10,0.0,24.04.2011,spring
679,Павлово,PM10,28.24191093444824,24.04.2011,spring
680,Надежда,PM10,27.25810432434082,24.04.2011,spring
681,Орлов мост,PM10,26.94783020019531,24.04.2011,spring
682,Хиподрума,PM10,22.97808265686035,24.04.2011,spring
683,Копитото,PM10,26.50251007080078,24.04.2011,spring
684,Дружба,PM10,0.0,25.04.2011,spring
685,Павлово,PM10,24.79804039001465,25.04.2011,spring
686,Надежда,PM10,31.55297470092773,25.04.2011,spring
687,Орлов мост,PM10,26.20235443115234,25.04.2011,spring
688,Хиподрума,PM10,21.19659805297852,25.04.2011,spring
689,Копитото,PM10,22.45780372619629,25.04.2011,spring
690,Дружба,PM10,0.0,26.04.2011,spring
691,Павлово,PM10,29.28329467773438,26.04.2011,spring
692,Надежда,PM10,34.81133270263672,26.04.2011,spring
693,Орлов мост,PM10,29.85672187805176,26.04.2011,spring
694,Хиподрума,PM10,24.32968330383301,26.04.2011,spring
695,Копитото,PM10,18.44695472717285,26.04.2011,spring
696,Дружба,PM10,28.35090637207031,27.04.2011,spring
697,Павлово,PM10,23.56857490539551,27.04.2011,spring
698,Надежда,PM10,23.12986946105957,27.04.2011,spring
699,Орлов мост,PM10,36.82759475708008,27.04.2011,spring
700,Хиподрума,PM10,23.9042911529541,27.04.2011,spring
701,Копитото,PM10,19.72537040710449,27.04.2011,spring
702,Дружба,PM10,25.00200462341309,28.04.2011,spring
703,Павлово,PM10,15.959474563598631,28.04.2011,spring
704,Надежда,PM10,20.21712875366211,28.04.2011,spring
705,Орлов мост,PM10,15.9226713180542,28.04.2011,spring
706,Хиподрума,PM10,14.592907905578608,28.04.2011,spring
707,Копитото,PM10,10.92163848876953,28.04.2011,spring
708,Дружба,PM10,24.56978416442871,29.04.2011,spring
709,Павлово,PM10,21.28807258605957,29.04.2011,spring
710,Надежда,PM10,21.18905830383301,29.04.2011,spring
711,Орлов мост,PM10,22.19433975219727,29.04.2011,spring
712,Хиподрума,PM10,19.5477409362793,29.04.2011,spring
713,Копитото,PM10,20.904804229736328,29.04.2011,spring
714,Дружба,PM10,31.24657440185547,30.04.2011,spring
715,Павлово,PM10,24.270610809326172,30.04.2011,spring
716,Надежда,PM10,26.67912101745605,30.04.2011,spring
717,Орлов мост,PM10,33.782093048095696,30.04.2011,spring
718,Хиподрума,PM10,26.2810173034668,30.04.2011,spring
719,Копитото,PM10,16.283622741699222,30.04.2011,spring
720,Дружба,PM10,37.82084655761719,01.05.2011,spring
721,Павлово,PM10,38.81669235229492,01.05.2011,spring
722,Надежда,PM10,37.58208465576172,01.05.2011,spring
723,Орлов мост,PM10,42.74292373657227,01.05.2011,spring
724,Хиподрума,PM10,38.79773330688477,01.05.2011,spring
725,Копитото,PM10,24.73003387451172,01.05.2011,spring
726,Дружба,PM10,35.928382873535156,02.05.2011,spring
727,Павлово,PM10,28.609905242919922,02.05.2011,spring
728,Надежда,PM10,33.85708999633789,02.05.2011,spring
729,Орлов мост,PM10,32.13726043701172,02.05.2011,spring
730,Хиподрума,PM10,26.63055992126465,02.05.2011,spring
731,Копитото,PM10,17.92636299133301,02.05.2011,spring
732,Дружба,PM10,33.62703323364258,03.05.2011,spring
733,Павлово,PM10,34.28546524047852,03.05.2011,spring
734,Надежда,PM10,31.3434009552002,03.05.2011,spring
735,Орлов мост,PM10,41.03503799438477,03.05.2011,spring
736,Хиподрума,PM10,33.97443008422852,03.05.2011,spring
737,Копитото,PM10,13.68896961212158,03.05.2011,spring
738,Дружба,PM10,26.24310684204102,04.05.2011,spring
